Genotype;D;H;I;T4;T5;T6
BE9_21_C_YA;3.64618581511357;-471.161389279066;-86.5653966545785;-3.89919328020128;-2.86665653525471;-0.269057625588667
BE9_29_D_GS;2.07578756415837;84.8926066850015;1.52326071589917;-0.992470936261201;2.71670037963849;1.05844332894543
BE9_30_A_YA;-1.96784757935712;-393.301524795349;-48.5746475860481;2.68497625029305;1.87059517124626;0.727840835921015
GA1_12_D_YA;-3.93289689743827;827.092692393115;111.579031705414;5.84848769377887;4.46526341606627;1.52745923327652
GA1_23_A_YA;-2.66263340115463;364.769553205713;78.8884555768633;1.90479308079661;0.229110011425403;-0.36563315956117
GA1_26_D_GS;0.199217574469033;-86.3538606352777;12.2518573707591;2.72868267856456;2.24913349866578;3.01817905127175
GA1_3_C_GS;0.220145649821717;-126.488172851626;-1.33067118792798;3.25556495448124;2.17624785652276;3.54073194231248
GA1_6_A_GS;-0.399295281426193;192.675241778422;56.258553889553;1.22734410865657;-2.47205155820178;0.543678542941475
GA10_1_D_YA;-1.13387052347917;-372.907346287771;-76.8074708671876;0.248890290027553;-1.93412086695956;-1.27240105809393
GA10_15_A_GS;2.00134933595503;-1477.32479235517;-192.24318602859;1.42719631012152;2.72748357089437;3.34371278747945
GA10_20_B_YA;2.40535884637765;-305.748645231225;-69.6582489096887;-3.58722673589341;-2.11292629086768;-0.622779570453337
GA10_22_D_GS;5.57023617600147;53.6461524755111;13.9084702601234;0.328621470626499;4.04882685586517;6.33478867695474
GA10_27_C_YA;4.8985804757095;37.8756672670011;3.40395207626822;-6.64315900989897;-2.98268552018151;-1.88650370647912
GA3_15_A_YA;0.036400242383916;-115.230465687881;-19.5052597235912;0.104962040705104;-0.570827576204046;0.834254419682139
GA3_18_B_YA;-0.994064407835171;454.251378393561;63.9315054916501;1.2124580174465;1.48689452454444;0.777080382710054
GA3_22_B_GS;1.52271133481957;155.902151791626;39.2623060182821;2.67108783166507;2.73521412903385;3.86040125202019
GA3_27_C_YA;-0.600177687848385;277.875668506986;41.80981931436;1.35603902518031;0.616849513558901;0.513099494563221
GA3_29_D_GS;-3.5994333339209;-86.3538588141792;-16.0860245155782;3.52852125429896;3.64899026615206;0.218429382036762
GA5_19_A_YA;3.93439658260054;74.7695469319335;43.0834339354792;-5.09449502498709;-0.570938758512401;-0.565776783514018
GA5_2_C_GS;-6.17672685639602;353.511851868627;20.3280896017956;1.05545756379242;-0.623699923475559;-4.8585001367219
GA5_23_C_YA;1.09885861187871;367.875677604383;61.0022758238141;2.75597654432092;2.01672479378827;3.71275533117377
GA5_30_B_YA;1.40374185849038;-945.74865611642;-168.652672138695;1.21255050741785;2.88657827935217;3.17656765076972
GA5_6_D_GS;-4.59795770760052;-816.353868833304;-131.079953951209;1.72851524483264;-0.950368310744182;-2.58113947179871
GA5_9_B_GS;-0.676008118499298;325.9021649453;25.0931176530006;5.87083902938991;7.33496181581802;4.86051300193514
GA6_15_A_GS;-0.799483482818622;102.675237698785;22.9272377274715;2.82731435991041;1.52754672995854;1.94358637411407
GA6_25_B_YA;-3.39402661456159;764.251390043702;133.725577729654;2.61242899816381;-0.512963251677002;-0.222949694890522
GA6_27_C_YA;-4.29929845078784;37.8756588983145;-33.7854885408288;8.75548154371026;5.81631291859138;4.1128019076717
GA6_3_B_GS;-0.276400363965133;-334.09786590883;-50.7329747968375;0.271314307797243;-1.06427373408825;-0.339162762686907
GA6_5_D_GS;-2.19981439027152;-256.353866529074;-31.0840098032727;-2.07107390778031;-1.55060649486771;-3.98130033473117
GA7_10_B_YA;-3.39299725598427;764.251390229208;119.729941007067;2.61210108274031;0.886607929402125;-0.222965347551717
GA7_15_B_GS;3.72260409203474;385.902162620034;84.2620013076459;-4.92842332107852;-5.66395768023684;-1.73914281939345
GA7_2_C_GS;3.21056143890405;373.511845996474;51.1669649398137;1.85545960611397;2.57600340455326;5.55958295098354
GA7_20_A_YA;-0.162880034699377;524.769559346271;41.2912942598858;0.104897364382612;2.02881106890009;0.634376988080611
GA7_23_C_YA;0.699775856572523;-142.124346400481;-48.9818512547135;-2.44370310882311;-0.583178751026104;-1.88670917378892
GA7_26_D_GS;3.69627413722272;873.646177992024;119.739009700172;-0.671293869866306;-2.15051635596036;3.05181858441785
GA8_15_C_GS;2.22071916758697;603.511862954363;69.490259381796;2.0553484424406;0.776220597633055;4.54068167740972
GA8_20_A_YA;2.93611893781746;-475.230473503655;-81.5050036423285;-2.89468784741089;-0.570578116523102;0.434512872159047
GA8_23_D_YA;0.965237013083122;-52.9073336772469;-24.8112709983396;3.84851414278968;4.46519769552583;4.32697720294344
GA8_29_D_GS;0.697609769977594;-26.3538491195312;-14.4224856841107;1.7283566599535;1.24894789674005;3.05166733580185
GA9_1_D_YA;3.56420340771125;-72.9073395888152;-24.0106538975947;-4.3508929478317;-3.13419165256674;-1.27275689367737
GA9_11_A_YA;-1.46324134836438;494.769559730501;92.0822837058278;-0.295153832124434;-2.17087240361182;-1.16575499816919
GA9_12_C_YA;-0.500400891660817;-192.124347446742;-30.18902900385;-2.44373195285514;-4.78273370077326;-3.08676985804653
GA9_15_C_GS;-1.97806486095235;-586.488182733509;-92.1620323928096;-1.74452999806833;-1.62393123940183;-3.45889908824705
GA9_29_B_GS;-3.47541167004032;-224.097860284698;-17.4021022109904;-0.528798933181292;-3.86420008327474;-4.53896517585056
GA9_6_A_GS;0.200888074009487;182.675241613518;34.5927485498343;-3.77252700785219;-0.872604625874796;-3.65614685943773
GL1_11_A_YA;0.0944871189104006;-386.875732977788;-25.8049397343178;-0.172597231089515;-0.0839583323333955;-0.329287826612845
GL1_20_D_YA;1.66624413637312;586.206666131249;106.08829383308;-4.63885495617203;-4.83773042739531;-2.72907739266294
GL1_22_B_GS;0.28967936419518;-251.108921615083;-26.0986579380983;-0.613614134992268;1.01431272305575;-0.142333155965332
GL1_26_A_GS;-0.822281681740963;32.4799283751555;38.2531857054262;-2.90969553460469;-3.36789298083954;-3.64110187239688
GL1_29_C_GS;-2.05987215888466;183.998020894509;32.4865038574475;-0.38164285812147;-2.33178686011655;-2.61426918931472
GL2_1_C_YA;-0.0186073750979974;947.349877868814;124.112721814867;-1.24464725825034;0.0200802468588464;-1.08924644248472
GL2_12_A_YA;-1.20526293772533;-236.875719211013;-56.8038044967389;2.82734661199451;0.916056931644047;1.27074589332901
GL2_15_B_GS;-1.11010097607638;38.8910908601277;10.5621486466836;2.18641011202757;3.41425180841969;1.25772891508428
GL2_2_A_GS;3.77573754278072;262.479936839064;44.0864010991586;-1.50943432246482;-1.76768402772569;2.35859578714256
GL2_27_D_YA;-5.53134236101579;-133.793360106549;-68.2970022631906;6.56014152378778;4.36128681098606;1.27062706505088
GL2_3_C_GS;5.93753315816295;353.998028843818;37.4866446137597;-1.78135263584268;2.46799473315052;3.98529814028591
GL3_1_B_YA;3.00995640959558;28.759618395621;20.2557267812133;-3.20581557241023;-2.59364864709726;-0.655816668774085
GL3_10_B_GS;-0.709862855302525;-91.1089092393114;-18.602940983008;-2.4134267473927;-4.38505466124408;-2.94203076279501
GL3_12_C_YA;0.98025549124079;-372.650158248785;-59.0750604966335;2.95411158313298;3.61855982436687;4.10924733453832
GL3_18_A_YA;0.493841940388342;693.124320906964;93.9823740222053;-1.77231954219196;-0.883946946092915;-1.52921534040903
GL3_22_C_GS;-4.45908761694621;-1146.0020077338;-120.839214300538;-7.78074106560257;-10.1306547908704;-12.4132008668603
GL3_26_D_GS;-2.5241505985996;384.696961162288;31.1287911510609;-5.64949583125752;-7.10604467867152;-8.43373881536731
GL4_10_A_GS;-3.22237613159111;462.479944270615;65.7514095682687;-0.109552377704331;-1.7678918355384;-3.24101439048033
GL4_27_B_YA;-0.672943516113485;-391.240402273585;-75.13518610759;0.555006062203855;-1.3936670683232;-0.655701025274773
GL4_3_D_GS;1.67446410806139;154.696949662501;-17.2012883408069;-1.04987084530654;0.493156274688356;0.365523891477044
